"league","season","team","player","league_id","season_id","team_id","player_id","position_raw","matches","minutes","goals","xg","np_goals","np_xg","assists","xa","shots","key_passes","yellow_cards","red_cards","xgchain","xgbuildup","nation","position_group","npg","xg_plus_xa","npg_plus_xa","xg_per90","xa_per90","xgchain_per90","xgbuildup_per90","npg_per90","goals_per90","shots_per90","key_passes_per90","assists_per90","sb_minutes","sb_goals","sb_xg","sb_np_xg","sb_shots","sb_np_shots","sb_assists","sb_xa","sb_key_passes","sb_progressive_passes","sb_progressive_carries","sb_competitions","sb_nation"
"ESP-La Liga",2324,"Rayo Vallecano","Óscar Valentín",4,2023,145,9811,"M S",34,2728,1,2.51751860231161,1,2.51751860231161,0,0.755366400815547,15,11,5,1,6.87837355211377,6.03104552440345,"Spain","M S",NA,3.27288500312716,0.755366400815547,0.0830559656187848,0.0249204457747064,0.226925813669443,0.19897144325378,NA,0.032991202346041,0.494868035190616,0.362903225806452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Abner",4,2023,153,11318,"D S",23,1384,0,0.177823223173618,0,0.177823223173618,1,1.2607837356627,4,8,3,0,5.19171269983053,4.44365105777979,"Brazil","D S",NA,1.43860695883632,1.2607837356627,0.0115636489057988,0.0819873816543662,0.33761137498898,0.288965747977009,NA,0,0.260115606936416,0.520231213872832,0.065028901734104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Aitor Ruibal",4,2023,153,6427,"D M S",18,1040,2,1.2375148171559,2,1.2375148171559,1,1.12707509659231,13,10,5,0,4.72240979224443,3.36538188904524,"Spain","D M S",NA,2.3645899137482,1.12707509659231,0.107092628407722,0.0975353448974112,0.408670078174999,0.291234971167376,NA,0.173076923076923,1.125,0.865384615384615,0.0865384615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Andrés Guardado",4,2023,153,6164,"M S",12,421,0,0.123845897614956,0,0.123845897614956,0,0.17838532384485,5,5,2,0,2.27851665951312,2.15901316516101,"Spain","M S",NA,0.302231221459806,0.17838532384485,0.0264753700364513,0.0381346298005617,0.487093822698766,0.461546757397841,NA,0,1.06888361045131,1.06888361045131,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Assane Diao",4,2023,153,12081,"F M S",18,1093,2,3.3369423635304,2,3.3369423635304,0,0.573660030961037,21,11,4,0,4.84079469740391,2.21256205253303,"Spain","F M S",NA,3.91060239449143,0.573660030961037,0.274771100382192,0.0472364160901128,0.398601576181475,0.182187177244257,NA,0.164684354986276,1.7291857273559,0.90576395242452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Ayoze Pérez",4,2023,153,770,"F M S",31,2346,9,8.98957941681147,9,8.98957941681147,1,4.21436090953648,68,31,4,0,17.2315119802952,6.42547877505422,"Spain","F M S",NA,13.2039403263479,4.21436090953648,0.344868775581002,0.161676249726463,0.661055446814393,0.246501743288525,NA,0.345268542199488,2.60869565217391,1.18925831202046,0.0383631713554987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Borja Iglesias",4,2023,153,2543,"F S",11,388,0,0.768311701714993,0,0.768311701714993,1,1.13411545753479,10,11,2,0,2.83592459559441,1.06202785670757,"Spain","F S",NA,1.90242715924978,1.13411545753479,0.178216631841107,0.263068018500338,0.657817560833754,0.246346667792994,NA,0,2.31958762886598,2.55154639175258,0.231958762886598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Chadi Riad",4,2023,153,11167,"D S",26,2160,0,0.634864441119134,0,0.634864441119134,0,0.13882640004158,11,2,1,0,3.81692711822689,3.80872711353004,"Morocco","D S",NA,0.773690841160715,0.13882640004158,0.0264526850466306,0.0057844333350658,0.15903862992612,0.158696963063752,NA,0,0.458333333333333,0.0833333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Claudio Bravo",4,2023,153,1731,"GK",7,630,0,0,0,0,0,0.0469669923186302,0,1,0,0,0.671989653259516,0.625022660940886,"Spain","GK",NA,0.0469669923186302,0.0469669923186302,0,0.0067095703312328,0.0959985218942165,0.0892889515629836,NA,0,0,0.142857142857143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Germán Pezzella",4,2023,153,2143,"D",32,2794,1,2.00161244813353,1,2.00161244813353,0,0.605993555858731,23,4,7,0,6.90688288956881,6.84363407641649,"Argentina","DEF",NA,2.60760600399226,0.605993555858731,0.0644757052011515,0.0195201932810614,0.222483700809303,0.220446337465098,NA,0.0322118826055833,0.740873299928418,0.128847530422333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Guido Rodríguez",4,2023,153,8267,"M S",24,1865,2,0.760644694790244,2,0.760644694790244,0,0.760482713580132,18,4,6,0,6.56575745530427,5.5612128302455,"Argentina","M S",NA,1.52112740837038,0.760482713580132,0.0367067144938991,0.0366988977062798,0.316846204277418,0.268369519958228,NA,0.0965147453083109,0.868632707774799,0.193029490616622,0,91,0,0,0,0,0,0,0,0,13,1,"Copa America 2024","Argentina"
"ESP-La Liga",2324,"Real Betis","Héctor Bellerín",4,2023,153,492,"D M S",23,1704,0,0.334166973829269,0,0.334166973829269,1,1.9478861335665,2,15,0,1,6.71550592407584,5.35304499790072,"Spain","D M S",NA,2.28205310739577,1.9478861335665,0.0176496641107008,0.10288130987147,0.35469221429978,0.282731249889123,NA,0,0.105633802816901,0.792253521126761,0.0528169014084507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Isco",4,2023,153,2255,"M S",29,2377,8,9.66656387224793,6,8.18000858277082,5,8.34099996462464,63,81,10,0,19.040858745575,7.84740559011698,"Spain","M S",NA,18.0075638368726,8.34099996462464,0.36600368048057,0.315814049985788,0.720941223012935,0.297125159070479,NA,0.302902818679007,2.38535969709718,3.06689103912495,0.189314261674379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Johnny Cardoso",4,2023,153,12323,"M S",17,1347,1,1.40070167928934,1,1.40070167928934,2,0.45721036568284,12,8,3,0,2.72266830503941,2.13884725235403,"United States","M S",NA,1.85791204497218,0.45721036568284,0.0935880854759025,0.0305485767716819,0.181915476951408,0.14290738879871,NA,0.066815144766147,0.801781737193764,0.534521158129176,0.133630289532294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Juan Cruz",4,2023,153,6759,"S",5,53,0,0.0856194142252206,0,0.0856194142252206,0,0.0523345358669757,2,1,0,0,0.15575972571969,0.0178057793527841,"Spain","S",NA,0.137953950092196,0.0523345358669757,0.145391458118299,0.0888699665665626,0.264497647448531,0.0302362290896334,NA,0,3.39622641509434,1.69811320754717,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Juan Miranda",4,2023,153,7286,"D S",25,1871,1,2.55443590460345,1,2.55443590460345,1,2.27662451192737,15,21,8,0,9.58624094352126,6.43008853495121,"Spain","D S",NA,4.83106041653082,2.27662451192737,0.122875056875634,0.109511601322,0.461123294984988,0.309304098420956,NA,0.0481026189203634,0.721539283805452,1.01015499732763,0.0481026189203634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Luiz Felipe",4,2023,153,6177,"D",4,360,0,0.107603531330824,0,0.107603531330824,0,0.0991769731044769,2,1,1,0,0.665150359272957,0.665150359272957,"Brazil","DEF",NA,0.206780504435301,0.0991769731044769,0.0269008828327059,0.0247942432761192,0.166287589818239,0.166287589818239,NA,0,0.5,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Luiz Henrique",4,2023,153,11030,"M S",14,604,0,1.61646796576679,0,1.61646796576679,3,2.72259206324816,18,11,1,0,4.45969023369253,1.52939047478139,"Brazil","M S",NA,4.33906002901495,2.72259206324816,0.240864431985117,0.40568424783499,0.664523379192595,0.227889309156168,NA,0,2.68211920529801,1.63907284768212,0.447019867549669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Marc Bartra",4,2023,153,2453,"D",3,230,0,0.217697728425264,0,0.217697728425264,0,0,3,0,1,0,0.418757043778896,0.418757043778896,"Spain","DEF",NA,0.217697728425264,0,0.0851860676446686,0,0.163861451913481,0.163861451913481,NA,0,1.17391304347826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Marc Roca",4,2023,153,5086,"M S",26,2023,2,1.06637097708881,2,1.06637097708881,2,1.96389104612172,20,19,5,0,10.0284049585462,8.13139932602644,"Spain","M S",NA,3.03026202321053,1.96389104612172,0.0474411210766153,0.0873703381863344,0.44614752657892,0.361752812329402,NA,0.0889767671774592,0.889767671774592,0.845279288185863,0.0889767671774592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Nabil Fekir",4,2023,153,3667,"F M S",19,1052,1,2.29912202991545,1,2.29912202991545,2,2.27488329075277,27,30,1,0,4.82495271787047,2.52462114393711,"France","F M S",NA,4.57400532066822,2.27488329075277,0.196692949327368,0.194619292935123,0.412781126053558,0.215984698625798,NA,0.085551330798479,2.30988593155894,2.56653992395437,0.171102661596958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Pablo Fornals",4,2023,153,2335,"M S",15,1180,3,2.75755023211241,3,2.75755023211241,2,2.49384910799563,17,23,2,0,6.27671161293983,2.00374026969075,"Spain","M S",NA,5.25139934010804,2.49384910799563,0.21032162787298,0.190208830270853,0.478732241664903,0.152827647688278,NA,0.228813559322034,1.29661016949153,1.75423728813559,0.152542372881356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Rodrigo Sánchez",4,2023,153,8410,"M S",29,988,0,1.28668285254389,0,1.28668285254389,0,1.01305424794555,18,15,0,0,4.85982075706124,2.75968652032316,"Uruguay","M S",NA,2.29973710048944,1.01305424794555,0.117207952154808,0.0922822695496955,0.442696222809222,0.251388448207575,NA,0,1.63967611336032,1.3663967611336,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Rui Silva",4,2023,153,5109,"GK",28,2479,0,0,0,0,0,0,0,0,4,0,2.6925004106015,2.6925004106015,"Portugal","GK",NA,0,0,0,0,0.0977511242251451,0.0977511242251451,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Sergi Altimira",4,2023,153,11953,"M S",14,564,1,0.238612336106598,1,0.238612336106598,0,0.125230168923736,7,4,1,0,1.3789741024375,1.16150488518178,"Spain","M S",NA,0.363842505030334,0.125230168923736,0.038076436612755,0.0199835375942131,0.2200490588996,0.185346524231136,NA,0.159574468085106,1.11702127659574,0.638297872340426,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","William Carvalho",4,2023,153,6926,"M S",22,604,1,0.339171016588807,1,0.339171016588807,3,0.833967974409461,8,10,2,0,3.33754407428205,3.02248164452612,"Portugal","M S",NA,1.17313899099827,0.833967974409461,0.050538727637405,0.124266751153728,0.497316170008915,0.450369781469124,NA,0.149006622516556,1.19205298013245,1.49006622516556,0.447019867549669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Willian José",4,2023,153,2361,"F S",33,2004,10,6.60441451892257,10,6.60441451892257,5,3.088982405141,48,27,0,1,11.7799348309636,2.72424269840121,"Brazil","F S",NA,9.69339692406356,3.088982405141,0.296605442466582,0.138726754721901,0.529038989414533,0.122346228970114,NA,0.449101796407186,2.15568862275449,1.2125748502994,0.224550898203593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Betis","Youssouf Sabaly",4,2023,153,3399,"D",12,1053,0,0.110094105824828,0,0.110094105824828,1,0.680067108012736,4,4,2,0,2.20855630747974,1.86269002966583,"France","DEF",NA,0.790161213837564,0.680067108012736,0.0094097526346006,0.0581253938472423,0.18876549636579,0.159204276039814,NA,0,0.341880341880342,0.341880341880342,0.0854700854700854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Madrid","Alvaro Rodríguez",4,2023,150,11186,"S",1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Spain","S",NA,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Madrid","Antonio Rüdiger",4,2023,150,1822,"D S",33,2704,1,1.82760371826589,1,1.82760371826589,0,1.11073299869895,19,5,7,0,18.6948524881154,17.7992469593883,"Germany","D S",NA,2.93833671696484,1.11073299869895,0.0608300054156546,0.0369696634182342,0.62223991269615,0.59243055708023,NA,0.033284023668639,0.632396449704142,0.166420118343195,0,488,0,0,0,4,4,0,0,4,341,173,"UEFA Euro 2024","Germany"
"ESP-La Liga",2324,"Real Madrid","Arda Güler",4,2023,150,12190,"F M S",10,365,6,1.99112891312689,6,1.99112891312689,0,0.177605994045734,15,2,1,0,4.97277462482452,3.29579627513885,"Turkey","F M S",NA,2.16873490717262,0.177605994045734,0.490963293647725,0.0437932588057975,1.22616360612112,0.812662095239718,NA,1.47945205479452,3.6986301369863,0.493150684931507,0,442,1,0,0,9,9,2,0,7,125,86,"UEFA Euro 2024","Turkey"
"ESP-La Liga",2324,"Real Madrid","Aurelien Tchouameni",4,2023,150,6560,"D M S",27,1989,3,1.12848327867687,3,1.12848327867687,1,1.01630593463778,27,10,6,0,14.34218283277,13.3783278875053,"France","D M S",NA,2.14478921331465,1.01630593463778,0.0510625917953333,0.0459866938750128,0.64896754899412,0.605354203054538,NA,0.135746606334842,1.22171945701357,0.452488687782805,0.0452488687782805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Madrid","Brahim Diaz",4,2023,150,6421,"F M S",31,1548,8,7.06466970592737,8,7.06466970592737,6,5.10331251006573,38,30,0,0,17.7203631866723,7.11751126963645,"Spain","F M S",NA,12.1679822159931,5.10331251006573,0.410736610809731,0.296704215701496,1.03025367364374,0.413808794746305,NA,0.465116279069767,2.2093023255814,1.74418604651163,0.348837209302326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Madrid","Dani Ceballos",4,2023,150,2446,"M S",20,556,0,0.51682398468256,0,0.51682398468256,2,1.32399658393115,7,12,2,0,6.05693104211241,4.67178981285542,"Spain","M S",NA,1.84082056861371,1.32399658393115,0.0836585586716374,0.214315993801804,0.980438478039779,0.756224969706813,NA,0,1.13309352517986,1.94244604316547,0.323741007194245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Madrid","Daniel Carvajal",4,2023,150,2260,"D S",28,2191,4,2.58432102017105,4,2.58432102017105,3,2.84680052474141,18,21,3,1,17.7796997204423,13.5961705371737,"Spain","D S",NA,5.43112154491246,2.84680052474141,0.10615650014395,0.11693840585428,0.730339103076133,0.558491715356293,NA,0.164308534915564,0.739388407120037,0.862619808306709,0.123231401186673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Madrid","David Alaba",4,2023,150,391,"D",14,1154,0,1.29312344267964,0,1.29312344267964,1,0.840268710628152,14,10,2,0,6.04148322157562,5.47646376304328,"Austria","DEF",NA,2.1333921533078,0.840268710628152,0.1008501818381,0.0655322217994225,0.4711728682338,0.427107225887258,NA,0,1.09185441941075,0.779896013864818,0.0779896013864818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Madrid","Eder Militão",4,2023,150,7829,"D S",10,498,0,0.0802793055772781,0,0.0802793055772781,0,0,2,0,0,0,3.24991738796234,3.2353989481926,"Brazil","D S",NA,0.0802793055772781,0,0.0145083082368574,0,0.587334467704038,0.584710653287819,NA,0,0.36144578313253,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Madrid","Eduardo Camavinga",4,2023,150,7359,"D M S",31,1847,0,0.875550407916307,0,0.875550407916307,2,1.74825625307858,17,20,9,0,14.2689270153642,12.7176804207265,"France","D M S",NA,2.62380666099489,1.74825625307858,0.0426635282687967,0.0851884476324159,0.695291516720506,0.61970289001916,NA,0,0.828370330265295,0.974553329723876,0.0974553329723876,375,0,0,0,2,2,0,0,3,71,49,"UEFA Euro 2024","France"
"ESP-La Liga",2324,"Real Madrid","Federico Valverde",4,2023,150,6241,"M S",37,2931,2,4.20160798169672,2,4.20160798169672,7,6.22173410281539,56,49,2,0,27.9673501700163,20.866584636271,"Uruguay","M S",NA,10.4233420845121,6.22173410281539,0.129015598209725,0.191046082993308,0.858772267247174,0.640734431001157,NA,0.0614124872057318,1.71954964176049,1.50460593654043,0.214943705220061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Madrid","Ferland Mendy",4,2023,150,6233,"D S",23,1758,0,0.266600761562586,0,0.266600761562586,0,1.10888983309269,5,11,5,0,12.0917253587395,10.9965802226216,"France","D S",NA,1.37549059465528,1.10888983309269,0.0136485031516682,0.0567691040832434,0.619030308467892,0.56296485781339,NA,0,0.255972696245734,0.563139931740614,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Madrid","Fran García",4,2023,150,9810,"D S",25,1377,1,0.861689847894013,1,0.861689847894013,5,2.60568275302649,9,16,2,0,10.9944550208747,8.37938025966287,"Spain","D S",NA,3.4673726009205,2.60568275302649,0.0563195979015694,0.170306062289313,0.718591831429721,0.547671912396266,NA,0.065359477124183,0.588235294117647,1.04575163398693,0.326797385620915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Madrid","Joselu",4,2023,150,866,"F S",34,1631,10,13.5635195989162,10,12.0769643504173,2,2.3252388201654,63,12,0,0,17.4398194849491,5.64564213901758,"Spain","F S",NA,15.8887584190816,2.3252388201654,0.748446820295804,0.128308702522922,0.962344422835941,0.311531448504955,NA,0.551808706315144,3.47639484978541,0.662170447578173,0.110361741263029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Madrid","Jude Bellingham",4,2023,150,8824,"F M S",28,2351,19,12.9745162762702,18,12.2312386371195,6,5.89449269324541,63,48,5,0,27.4224023371935,15.4748296886683,"England","F M S",NA,18.8690089695156,5.89449269324541,0.496685012702813,0.225650507185065,1.04977295208312,0.592400966388831,NA,0.727350063802637,2.41173968524032,1.83751595065929,0.229689493832412,677,3,0,0,7,6,1,0,5,281,201,"UEFA Euro 2024","England"
"ESP-La Liga",2324,"Real Madrid","Kepa",4,2023,150,5061,"GK S",14,1194,0,0,0,0,0,0,0,0,1,0,3.69084412418306,3.69084412418306,"Spain","GK S",NA,0,0,0,0,0.278204330968572,0.278204330968572,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Madrid","Lucas Vázquez",4,2023,150,2253,"D S",29,1385,3,1.4752543810755,3,1.4752543810755,5,5.10913146380335,11,29,0,0,13.438542291522,9.92528424784541,"Spain","D S",NA,6.58438584487885,5.10913146380335,0.0958649056294549,0.332001322557618,0.873262675983381,0.644964319354575,NA,0.194945848375451,0.714801444043321,1.88447653429603,0.324909747292419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Madrid","Luka Modric",4,2023,150,2250,"M S",32,1673,2,1.23447249270976,2,1.23447249270976,6,7.64812847878784,25,55,2,0,17.0698087159544,14.4508224148303,"Croatia","M S",NA,8.8826009714976,7.64812847878784,0.0664091597990902,0.411435483019071,0.918280205879198,0.777390327157639,NA,0.107591153616258,1.34488942020323,2.9587567244471,0.322773460848775,241,1,0,0,5,4,0,0,3,157,107,"UEFA Euro 2024","Croatia"
"ESP-La Liga",2324,"Real Madrid","Mario Martín",4,2023,150,11349,"S",2,9,0,0,0,0,0,0,0,0,0,0,0,0,"Spain","S",NA,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Madrid","Nacho",4,2023,150,2247,"D S",29,1719,0,0.347731217741966,0,0.347731217741966,1,1.06487703695893,5,5,4,2,8.82764098979533,8.59578920714557,"Spain","D S",NA,1.4126082547009,1.06487703695893,0.0182058229184275,0.0557527244481116,0.462180156533787,0.450041319745841,NA,0,0.261780104712042,0.261780104712042,0.0523560209424083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Madrid","Nico Paz",4,2023,150,11541,"S",4,12,0,0.10461101680994,0,0.10461101680994,0,0,2,0,0,0,0.10461101680994,0,"Spain","S",NA,0.10461101680994,0,0.784582626074553,0,0.784582626074553,0,NA,0,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Madrid","Rodrygo",4,2023,150,8015,"F S",34,2426,10,12.4299952797592,10,11.6867176406085,5,4.42496708780527,87,46,2,0,22.5379242710769,10.1143769212067,"Spain","F S",NA,16.8549623675644,4.42496708780527,0.461129256050423,0.164157888665488,0.836114255728328,0.375224205650702,NA,0.370981038746908,3.2275350370981,1.70651277823578,0.185490519373454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Madrid","Thibaut Courtois",4,2023,150,680,"GK",4,336,0,0,0,0,0,0.176225081086159,0,1,0,0,2.61659359000623,2.44036852382123,"Belgium","GK",NA,0.176225081086159,0.176225081086159,0,0.0472031467195068,0.700873283037384,0.653670140309259,NA,0,0,0.267857142857143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Madrid","Toni Kroos",4,2023,150,2369,"M S",33,2152,1,1.72820028662682,1,1.72820028662682,8,6.0741836167872,35,62,3,0,19.8297581896186,18.5217836126685,"Germany","M S",NA,7.80238390341401,6.0741836167872,0.0722760342920136,0.254031842709502,0.829311448450591,0.77460990945175,NA,0.0418215613382899,1.46375464684015,2.59293680297398,0.33457249070632,485,0,0,0,3,3,0,0,15,393,228,"UEFA Euro 2024","Germany"
"ESP-La Liga",2324,"Real Madrid","Vinícius Júnior",4,2023,150,7008,"F M S",26,1902,15,15.9990815520287,14,15.255804002285,5,4.43357904814184,78,31,7,0,20.5175315290689,4.83508174493909,"Spain","F M S",NA,20.4326606001705,4.43357904814184,0.757054332114921,0.209790806694409,0.970861113362884,0.228789357016045,NA,0.709779179810726,3.69085173501577,1.46687697160883,0.236593059936908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Sociedad","Aihen Muñoz",4,2023,140,7306,"D S",21,1094,0,0.271783499978483,0,0.271783499978483,2,1.65188156999648,7,12,2,0,5.01113603264093,3.68588028848171,"Spain","D S",NA,1.92366506997496,1.65188156999648,0.022358788846493,0.135895193144134,0.412250679102088,0.303225983513121,NA,0,0.575868372943327,0.987202925045704,0.164533820840951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Sociedad","Ander Barrenetxea",4,2023,140,7308,"F M S",29,1459,4,4.38951460458338,4,4.38951460458338,1,1.09951942134649,37,13,1,0,9.2336314637214,4.0147989820689,"Spain","F M S",NA,5.48903402592987,1.09951942134649,0.270771976979098,0.0678250499802492,0.569586587892341,0.247657236728033,NA,0.246744345442084,2.28238519533927,0.801919122686772,0.0616860863605209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Sociedad","André Silva",4,2023,140,6170,"F S",19,717,3,2.99286683276296,2,2.24958922341466,0,0.309660809114575,16,5,1,0,2.71009926497936,0.677092280238867,"Portugal","F S",NA,3.30252764187753,0.309660809114575,0.375673661016271,0.0388695576294446,0.340179824055987,0.0849906627914895,NA,0.376569037656904,2.00836820083682,0.627615062761506,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Sociedad","Aritz Elustondo",4,2023,140,2228,"D S",15,792,0,0.27340520825237,0,0.27340520825237,1,0.712652135640383,6,7,2,0,1.22223630174994,1.02878484874964,"Spain","D S",NA,0.986057343892753,0.712652135640383,0.031068773665042,0.0809831972318616,0.138890488835221,0.116907369176095,NA,0,0.681818181818182,0.795454545454545,0.113636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Sociedad","Beñat Turrientes",4,2023,140,9465,"M S",29,1715,0,0.785197087563574,0,0.785197087563574,1,0.415109220892191,23,9,4,0,3.71955642011017,2.72871058993042,"Spain","M S",NA,1.20030630845577,0.415109220892191,0.0412056780645607,0.0217841573646047,0.195195380647181,0.143197640287894,NA,0,1.2069970845481,0.472303206997085,0.0524781341107871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Sociedad","Brais Méndez",4,2023,140,6227,"F M S",32,2435,5,4.2531412485987,5,4.2531412485987,6,5.08970865048468,66,40,7,0,12.6060098111629,7.55818804726005,"Spain","F M S",NA,9.34284989908338,5.08970865048468,0.157200292556009,0.188120648272534,0.465930547435181,0.279358079775525,NA,0.184804928131417,2.4394250513347,1.47843942505133,0.2217659137577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Sociedad","Igor Zubeldia",4,2023,140,2417,"D S",30,2540,0,0.722077389247715,0,0.722077389247715,2,0.640409503132105,12,10,11,1,7.49259474687278,7.10509175248444,"Spain","D S",NA,1.36248689237982,0.640409503132105,0.0255854193040529,0.0226916753078304,0.265485640637225,0.25175521957622,NA,0,0.425196850393701,0.354330708661417,0.0708661417322834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESP-La Liga",2324,"Real Sociedad","Jon Martín",4,2023,140,12353,"S",1,20,0,0,0,0,0,0,0,0,0,0,0,0,"Spain","S",NA,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
